,id,sex,race,age,marital_status,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid,is_violent_recid,c_custody_in_days,charge0,charge1,charge2,charge3,charge4,charge_count,r_custody_in_days,r_charge0,r_charge1,r_charge2,r_charge3,r_charge4,r_charge_count,h_prison,h_jail,rec_supervision_level,raw_v,score_v_txt,dec_v,raw_r,score_r_txt,dec_r,raw_a,score_a_txt,dec_a,c_(0),c_C03,c_CT,c_F1,c_F2,c_F3,c_F5,c_F6,c_F7,c_M1,c_M2,c_M3,c_M03,c_NI0,c_TC4,c_TCX,c_X,c_XXXXXXXXXX,r_(0),r_C03,r_CT,r_F1,r_F2,r_F3,r_F5,r_F6,r_F7,r_M1,r_M2,r_M3,r_M03,r_NI0,r_TC4,r_TCX,r_X,r_XXXXXXXXXX
56,1,1,0,36,3,0,0,0,0,-1,0,0.0,653,627,486,381,292,0,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.41,1,1,-1.97,1,1,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1,1,2,29,1,0,0,0,2,1,0,1.0,643,627,486,381,292,1,1.0,349,349,255,184,120,1,0.0,1.0,1,-2.78,1,2,-1.33,1,2,18,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1,1,0,25,4,0,0,0,0,0,0,272.0,112,468,328,381,292,3,0.0,354,349,255,184,120,0,0.0,1.0,2,-1.35,2,7,-0.25,2,6,13,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1,0,0,51,2,0,0,0,7,0,0,2.0,463,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,8.0,1,-2.82,1,2,-1.32,1,2,16,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1,1,2,28,4,0,0,0,8,0,0,1.0,463,427,327,199,69,5,0.0,354,349,255,184,120,0,351.0,1.0,2,-1.98,1,4,-0.01,2,7,17,1,2,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1,1,0,36,1,0,0,0,22,0,0,197.0,104,627,486,381,292,1,0.0,354,349,255,184,120,0,217.0,197.0,4,-0.31,0,10,0.58,0,9,37,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1,1,0,29,4,0,0,0,0,1,0,0.0,180,627,486,381,292,1,36.0,347,349,255,184,120,1,0.0,36.0,2,-2.8,1,2,-0.06,2,7,19,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1,1,5,29,4,0,0,0,0,0,0,2.0,79,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,2.0,1,-2.9,1,2,-1.55,1,1,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1,1,2,25,4,0,0,0,9,1,1,7.0,79,627,486,381,292,1,9.0,4,349,255,184,120,1,10.0,9.0,4,-0.77,0,9,1.07,0,10,18,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1,1,0,35,3,1,0,4,13,1,1,1.0,639,282,486,381,292,2,1.0,70,349,255,184,120,1,0.0,1.0,3,-2.54,1,3,0.1,0,8,23,2,5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66,1,1,2,49,1,0,0,0,0,0,0,0.0,162,200,180,381,292,3,0.0,354,349,255,184,120,0,0.0,0.0,1,-3.94,1,1,-2.43,1,1,11,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1,1,0,34,4,0,0,0,4,1,0,51.0,216,224,486,381,292,2,0.0,74,107,255,184,120,2,0.0,51.0,1,-2.64,1,2,-0.94,1,3,17,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1,1,0,29,3,0,0,0,0,0,0,0.0,560,483,486,381,292,2,0.0,354,349,255,184,120,0,0.0,0.0,1,-2.41,1,3,-0.59,1,4,13,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1,1,2,29,4,0,0,0,1,1,0,0.0,471,440,178,243,200,5,0.0,72,87,248,184,120,3,0.0,0.0,1,-2.86,1,2,-1.22,1,2,12,1,1,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1,0,5,28,4,0,0,0,0,0,0,1.0,289,118,486,381,292,2,0.0,354,349,255,184,120,0,0.0,1.0,1,-2.71,1,2,-1.45,1,2,12,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,1,1,2,51,4,0,0,0,0,0,0,25.0,289,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,25.0,1,-3.21,1,1,-1.08,1,2,21,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1,1,2,25,4,0,0,0,0,0,0,0.0,463,427,9,381,292,3,0.0,354,349,255,184,120,0,0.0,0.0,1,-2.35,1,3,-0.98,1,3,17,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1,1,2,48,4,0,0,0,20,1,0,11.0,373,627,486,381,292,1,0.0,331,349,255,184,120,1,206.0,11.0,2,-2.13,1,4,-0.27,2,6,21,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1,1,2,33,4,0,0,0,1,0,0,1.0,112,278,453,381,292,3,0.0,354,349,255,184,120,0,1664.0,0.0,4,-0.45,0,10,0.42,0,9,32,0,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1,0,3,63,6,0,0,0,1,0,0,8.0,593,552,280,381,292,3,0.0,354,349,255,184,120,0,0.0,8.0,1,-4.23,1,1,-2.51,1,1,13,1,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1,1,0,30,4,0,0,1,3,0,0,2.0,463,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,2.0,2,-2.21,1,4,-0.28,2,6,18,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1,1,0,31,4,0,0,1,15,1,0,136.0,65,627,486,381,292,1,0.0,196,285,33,184,120,3,0.0,136.0,2,-1.45,2,7,-0.43,2,5,25,2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,1,1,0,24,4,0,0,0,2,1,0,2.0,408,282,126,264,292,4,0.0,237,349,255,184,120,1,0.0,2.0,1,-2.04,1,4,-0.6,1,4,12,1,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1,1,0,27,4,0,0,0,0,0,0,1.0,265,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,1,-2.51,1,3,-0.46,2,5,16,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1,1,2,32,4,0,0,0,3,0,0,1.0,560,427,453,264,292,4,0.0,354,349,255,184,120,0,0.0,1.0,3,-2.71,1,2,0.09,0,8,15,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1,1,3,30,4,0,0,0,0,0,0,23.0,430,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,23.0,2,-2.36,1,3,-0.01,2,7,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1,1,0,49,1,0,0,0,4,0,0,1.0,79,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.38,1,1,-2.05,1,1,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1,1,2,53,4,0,0,0,8,0,0,13.0,260,259,486,381,292,2,0.0,354,349,255,184,120,0,1196.0,13.0,1,-2.93,1,2,-0.51,2,5,16,1,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1,0,3,31,4,0,0,0,0,0,0,0.0,79,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,0.0,1,-3.18,1,1,-1.84,1,1,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1,1,0,35,3,0,0,0,5,0,0,1.0,219,240,486,381,292,2,0.0,354,349,255,184,120,0,0.0,1.0,1,-2.94,1,2,-0.93,1,3,14,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1,1,0,63,4,0,0,0,10,1,0,36.0,433,370,486,381,292,2,0.0,204,349,255,184,120,1,1583.0,36.0,2,-1.91,2,5,0.01,2,7,28,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1,1,0,33,1,0,0,0,2,0,0,1.0,8,19,38,381,292,3,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.25,1,1,-1.84,1,1,13,1,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1,1,0,27,4,1,1,2,15,1,0,1.0,219,513,154,381,292,3,5.0,237,349,255,184,120,1,0.0,1.0,4,-0.9,0,9,0.69,0,10,20,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1,1,2,38,4,0,0,0,4,1,0,2.0,79,133,486,381,292,2,0.0,302,319,160,101,42,6,0.0,2.0,1,-2.7,1,2,-1.11,1,2,16,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1,1,2,46,1,3,1,0,9,0,0,2.0,289,627,486,381,292,1,0.0,354,349,255,184,120,0,384.0,2.0,2,-2.41,1,3,-0.17,2,6,21,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1,1,0,22,4,0,0,1,1,1,0,1.0,430,401,64,381,292,3,0.0,237,239,119,184,120,3,0.0,1.0,2,-1.61,2,6,-0.62,1,4,13,1,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1,0,2,34,1,0,0,0,0,0,0,0.0,79,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,0.0,1,-3.31,1,1,-1.88,1,1,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1,1,0,22,4,0,1,2,2,1,0,124.0,506,499,486,381,292,2,89.0,196,294,64,184,120,3,483.0,89.0,4,-0.65,0,9,0.84,0,10,20,1,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1,1,0,29,4,0,0,0,4,1,0,19.0,261,248,217,381,292,3,0.0,11,267,251,29,120,4,340.0,98.0,3,-1.8,2,5,0.44,0,9,23,2,5,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1,1,3,62,4,0,0,0,0,0,0,0.0,621,534,155,381,292,3,0.0,354,349,255,184,120,0,0.0,0.0,1,-3.88,1,1,-1.98,1,1,12,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1,1,0,27,4,0,1,0,6,1,0,30.0,31,65,486,381,292,2,1.0,250,349,255,184,120,1,0.0,6.0,2,-2.32,1,3,-0.25,2,6,18,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1,1,5,33,4,0,0,0,0,0,0,1.0,79,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.24,1,1,-1.88,1,1,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1,0,0,56,0,0,0,0,0,0,0,3.0,79,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,3.0,1,-4.15,1,1,-2.57,1,1,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1,1,3,45,4,0,0,0,6,1,1,242.0,463,376,486,381,292,2,0.0,196,113,255,184,120,2,1730.0,430.0,1,-3.55,1,1,-2.08,1,1,13,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1,1,3,22,4,0,0,0,1,0,0,1.0,111,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,2,-1.59,2,6,-0.52,1,4,14,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,0,2,31,4,0,0,0,2,0,0,1.0,265,582,288,225,292,4,0.0,354,349,255,184,120,0,0.0,1.0,1,-2.62,1,2,-1.2,1,3,14,1,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,1,1,0,34,1,0,0,0,0,0,0,419.0,28,23,13,143,10,9,0.0,354,349,255,184,120,0,2129.0,419.0,1,-2.03,1,4,-0.56,1,4,22,2,5,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1,1,0,39,4,0,0,0,1,0,0,5.0,79,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,5.0,1,-2.87,1,2,-0.63,1,4,16,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1,1,0,24,4,0,1,0,4,0,0,1.0,79,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,2,-2.03,1,4,-0.22,2,6,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1,1,0,29,4,0,0,0,5,1,0,1.0,252,534,486,381,292,2,1.0,196,113,255,184,120,2,0.0,1.0,2,-2.36,1,3,-0.24,2,6,16,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1,1,2,27,4,0,0,1,1,1,0,14.0,177,157,187,145,292,4,0.0,208,349,255,184,120,1,0.0,22.0,2,-2.31,1,3,-0.22,2,6,18,1,3,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,1,1,0,41,1,0,0,0,0,-1,0,0.0,653,627,486,381,292,0,0.0,354,349,255,184,120,0,0.0,29.0,1,-2.98,1,1,-1.31,1,2,23,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1,0,3,24,4,0,0,0,1,0,0,0.0,167,148,102,132,292,4,0.0,354,349,255,184,120,0,0.0,0.0,1,-2.61,1,2,-0.96,1,4,12,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1,1,0,40,4,0,0,0,2,0,0,3.0,260,65,486,381,292,2,0.0,354,349,255,184,120,0,0.0,3.0,1,-3.27,1,1,-1.21,1,2,18,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1,1,0,51,4,0,0,0,1,0,0,56.0,112,282,486,381,292,2,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.66,1,1,-1.59,1,1,24,2,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,1,1,0,22,4,0,0,0,1,1,0,17.0,79,483,486,381,292,2,0.0,100,319,255,184,120,2,0.0,17.0,1,-2.38,1,3,-0.91,1,3,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1,1,2,22,4,0,0,0,0,0,0,58.0,112,282,486,381,292,2,0.0,354,349,255,184,120,0,0.0,178.0,3,-1.56,2,6,0.09,0,8,18,1,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,1,0,0,26,4,0,0,0,1,1,1,2.0,390,396,486,381,292,2,58.0,250,268,35,184,120,3,0.0,58.0,1,-2.32,1,3,-0.98,1,4,16,1,2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
